service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"MF12-19-689-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-690-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-691-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-693-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-694-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-699-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-732-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-735-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-736-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-737-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-738-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-742-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-755-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-19-765-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-663-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-664-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-670-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-21-671-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-672-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-677-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-679-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-681-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-682-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-688-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-689-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-690-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-691-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-693-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-21-694-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-695-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-697-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-699-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-732-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-734-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-735-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-736-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-737-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-738-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-742-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-745-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-753-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-754-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-755-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-757-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-758-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-21-765-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-22-663-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-22-690-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-22-693-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-22-694-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-22-696-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-22-697-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-28-833-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-29-663-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-664-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-670-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-671-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-672-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-675-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-677-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-679-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-680-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-689-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-690-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-691-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-693-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-694-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-695-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-697-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-732-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-734-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-738-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-742-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-29-765-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF12-33-200-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-33-207-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-33-250-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-33-251-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-33-350-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-33-901-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-33-902-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-35-215-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-35-216-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-35-220-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-35-223-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-35-232-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-35-234-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-35-235-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-35-236-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-35-237-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-35-426-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-35-429-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-35-903-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-503-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-504-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-505-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-506-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-508-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-509-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-510-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-512-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-546-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-552-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-553-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-558-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-567-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-37-609-aus","0","0","1","0","0","0","0","20260122","20260426"
"MF12-42-357-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-42-386-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF1-24-475-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF1-24-481-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF1-24-483-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF1-24-485-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF1-24-486-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF1-24-487-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF1-24-488-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF1-24-489-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-49-605-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF12-49-623-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-49-624-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF12-53-420-aus","0","0","1","1","0","0","0","20260122","20260426"
"MF12-53-427-aus","0","0","1","1","0","0","0","20260122","20260426"
"MF12-53-428-aus","0","0","1","1","0","0","0","20260122","20260426"
"MF1-26-627-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-631-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-705-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-708-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-709-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF12-67-G30-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G31-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G32-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G40-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G41-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G42-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G45-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G52-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G53-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G54-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G55-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G56-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G60-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-67-G61-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF1-26-800-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-802-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-804-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-811-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-812-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-813-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-816-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-822-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-823-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-824-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-825-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-828-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-843-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-844-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-845-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-848-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-850-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-857-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF1-26-858-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-861-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-862-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-863-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF1-26-885-aus","1","1","1","1","1","0","0","20260122","20260426"
"MF12-68-G30-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-68-G31-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-68-G32-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-68-G40-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-68-G41-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-68-G42-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-68-G45-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-68-G53-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-68-G55-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-68-G56-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-68-G60-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-68-G61-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-69-G32-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-69-G40-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-69-G41-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-69-G42-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-69-G53-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-69-G54-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-69-G55-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-69-G56-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-69-G60-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-69-G61-aus","1","1","1","1","0","0","0","20260122","20260426"
"MF12-70-G32-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-70-G42-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-70-G52-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-70-G53-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-70-G54-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-70-G55-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-70-G60-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF1-27-786-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF1-27-787-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF1-27-788-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF1-27-887-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF12-79-KM1-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF13-18-901-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF13-18-902-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF13-18-903-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF13-19-663-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-664-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-670-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-671-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-672-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-675-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-677-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-679-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-680-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-682-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-688-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-689-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-690-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-691-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-693-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-694-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-732-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-735-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-736-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-737-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-738-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-742-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-755-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-19-765-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-663-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-664-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-670-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF13-21-671-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-672-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-677-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-679-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-681-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-682-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-688-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-689-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-690-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-691-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-693-aus","1","1","1","0","0","0","0","20260122","20260426"
"MF13-21-694-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-695-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-697-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-699-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-732-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-734-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-735-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-736-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-737-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-738-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-742-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-745-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-753-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-754-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-755-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-757-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-758-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-21-765-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-22-663-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-22-690-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-22-693-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-22-694-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-22-695-aus","0","1","0","0","0","0","0","20260122","20260426"
"MF13-22-696-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-22-697-aus","0","0","0","1","0","0","0","20260122","20260426"
"MF13-28-833-aus","0","0","0","0","1","0","0","20260122","20260426"
"MF13-29-663-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-29-664-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-29-670-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-29-671-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-29-672-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-29-675-aus","0","0","0","1","1","0","0","20260122","20260426"
"MF13-29-677-aus","0","0","0","1","1","0","0","20260122","20260426"
